id,deviceId,phase,voltage,current,power,energy,frequency,pf,createdAt,accountId,timestamp
9286,0000-887C-8BB5-AA8C,1,234.8,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:25:23.480,,2025-12-04 13:25:23.480
9289,0000-887C-8BB5-AA8C,1,235.1,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:28:24.443,,2025-12-04 13:28:24.443
9292,0000-887C-8BB5-AA8C,1,235.0,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:29:26.192,,2025-12-04 13:29:26.192
9295,0000-887C-8BB5-AA8C,1,235.7,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:31:51.156,,2025-12-04 13:31:51.156
9298,0000-887C-8BB5-AA8C,1,235.6,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:32:06.218,,2025-12-04 13:32:06.218
9301,0000-887C-8BB5-AA8C,1,235.6,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:32:21.286,,2025-12-04 13:32:21.286
9304,0000-887C-8BB5-AA8C,1,235.7,0.0,0.6,0.0,50.0,1.0,2025-12-04 13:32:37.873,,2025-12-04 13:32:37.873
9307,0000-887C-8BB5-AA8C,1,236.0,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:32:51.304,,2025-12-04 13:32:51.304
9310,0000-887C-8BB5-AA8C,1,235.9,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:35:08.393,,2025-12-04 13:35:08.393
9313,0000-887C-8BB5-AA8C,1,235.6,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:35:21.308,,2025-12-04 13:35:21.308
9316,0000-887C-8BB5-AA8C,1,235.3,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:35:37.487,,2025-12-04 13:35:37.487
9319,0000-887C-8BB5-AA8C,1,235.2,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:35:50.988,,2025-12-04 13:35:50.988
9322,0000-887C-8BB5-AA8C,1,235.3,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:36:06.033,,2025-12-04 13:36:06.033
9325,0000-887C-8BB5-AA8C,1,235.6,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:36:21.477,,2025-12-04 13:36:21.477
9328,0000-887C-8BB5-AA8C,1,235.5,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:36:36.135,,2025-12-04 13:36:36.135
9331,0000-887C-8BB5-AA8C,1,235.4,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:39:06.185,,2025-12-04 13:39:06.185
9334,0000-887C-8BB5-AA8C,1,235.5,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:39:21.317,,2025-12-04 13:39:21.317
9337,0000-887C-8BB5-AA8C,1,235.5,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:39:36.267,,2025-12-04 13:39:36.267
9340,0000-887C-8BB5-AA8C,1,235.2,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:41:52.276,,2025-12-04 13:41:52.276
9343,0000-887C-8BB5-AA8C,1,235.7,0.0,0.0,0.0,50.0,0.0,2025-12-04 13:42:06.487,,2025-12-04 13:42:06.487
9346,0000-887C-8BB5-AA8C,1,236.0,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:44:22.219,,2025-12-04 13:44:22.219
9349,0000-887C-8BB5-AA8C,1,234.3,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:44:36.926,,2025-12-04 13:44:36.926
9352,0000-887C-8BB5-AA8C,1,234.5,0.0,0.0,0.0,50.0,0.0,2025-12-04 13:44:51.784,,2025-12-04 13:44:51.784
9355,0000-887C-8BB5-AA8C,1,234.7,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:45:06.707,,2025-12-04 13:45:06.707
9358,0000-887C-8BB5-AA8C,1,234.9,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:45:37.013,,2025-12-04 13:45:37.013
9361,0000-887C-8BB5-AA8C,1,234.2,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:45:52.903,,2025-12-04 13:45:52.903
9364,0000-887C-8BB5-AA8C,1,234.2,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:46:07.445,,2025-12-04 13:46:07.445
9367,0000-887C-8BB5-AA8C,1,233.9,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:46:37.134,,2025-12-04 13:46:37.134
9370,0000-887C-8BB5-AA8C,1,234.5,0.0,0.5,0.0,49.9,1.0,2025-12-04 13:46:52.082,,2025-12-04 13:46:52.082
9373,0000-887C-8BB5-AA8C,1,234.4,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:47:07.431,,2025-12-04 13:47:07.431
9376,0000-887C-8BB5-AA8C,1,234.5,0.0,0.6,0.0,49.9,1.0,2025-12-04 13:49:37.574,,2025-12-04 13:49:37.574
9379,0000-887C-8BB5-AA8C,1,233.5,0.0,0.0,0.0,50.0,0.0,2025-12-04 13:49:52.394,,2025-12-04 13:49:52.394
9382,0000-887C-8BB5-AA8C,1,234.3,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:50:07.373,,2025-12-04 13:50:07.373
9385,0000-887C-8BB5-AA8C,1,234.8,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:50:22.098,,2025-12-04 13:50:22.098
9388,0000-887C-8BB5-AA8C,1,234.6,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:52:37.596,,2025-12-04 13:52:37.596
9391,0000-887C-8BB5-AA8C,1,235.2,0.0,0.6,0.0,50.0,1.0,2025-12-04 13:52:52.120,,2025-12-04 13:52:52.120
9394,0000-887C-8BB5-AA8C,1,234.9,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:53:07.306,,2025-12-04 13:53:07.306
9397,0000-887C-8BB5-AA8C,1,235.0,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:55:23.113,,2025-12-04 13:55:23.113
9400,0000-887C-8BB5-AA8C,1,234.2,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:55:37.702,,2025-12-04 13:55:37.702
9403,0000-887C-8BB5-AA8C,1,234.0,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:55:53.491,,2025-12-04 13:55:53.491
9406,0000-887C-8BB5-AA8C,1,233.8,0.0,0.0,0.0,50.0,0.0,2025-12-04 13:56:07.741,,2025-12-04 13:56:07.741
9409,0000-887C-8BB5-AA8C,1,234.1,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:56:22.970,,2025-12-04 13:56:22.970
9412,0000-887C-8BB5-AA8C,1,234.7,0.0,0.4,0.0,50.0,1.0,2025-12-04 13:56:37.616,,2025-12-04 13:56:37.616
9415,0000-887C-8BB5-AA8C,1,234.5,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:56:52.876,,2025-12-04 13:56:52.876
9418,0000-887C-8BB5-AA8C,1,234.6,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:57:07.718,,2025-12-04 13:57:07.718
9421,0000-887C-8BB5-AA8C,1,234.6,0.0,0.5,0.0,50.0,1.0,2025-12-04 13:59:52.834,,2025-12-04 13:59:52.834
9424,0000-887C-8BB5-AA8C,1,235.7,0.0,0.6,0.0,50.0,1.0,2025-12-04 14:00:07.738,,2025-12-04 14:00:07.738
9427,0000-887C-8BB5-AA8C,1,235.8,0.0,0.5,0.0,50.0,1.0,2025-12-04 14:00:22.492,,2025-12-04 14:00:22.492
9430,0000-887C-8BB5-AA8C,1,235.7,0.0,0.4,0.0,50.0,1.0,2025-12-04 14:00:43.007,,2025-12-04 14:00:43.007
9433,0000-887C-8BB5-AA8C,1,235.7,0.0,0.5,0.0,49.9,1.0,2025-12-04 14:01:07.947,,2025-12-04 14:01:07.947
9436,0000-887C-8BB5-AA8C,1,235.5,0.0,0.4,0.0,49.9,1.0,2025-12-04 14:01:23.318,,2025-12-04 14:01:23.318
9439,0000-887C-8BB5-AA8C,1,235.2,0.0,0.4,0.0,49.9,1.0,2025-12-04 14:01:38.066,,2025-12-04 14:01:38.066
9442,0000-887C-8BB5-AA8C,1,234.7,0.0,0.6,0.0,49.9,1.0,2025-12-04 14:01:53.212,,2025-12-04 14:01:53.212
9445,0000-887C-8BB5-AA8C,1,234.7,0.0,0.5,0.0,49.9,1.0,2025-12-04 14:02:07.952,,2025-12-04 14:02:07.952
9448,0000-887C-8BB5-AA8C,1,235.6,0.0,0.4,0.0,49.9,1.0,2025-12-04 14:02:53.028,,2025-12-04 14:02:53.028
9451,0000-887C-8BB5-AA8C,1,235.6,0.0,0.4,0.0,49.9,1.0,2025-12-04 14:03:25.249,,2025-12-04 14:03:25.249
9454,0000-887C-8BB5-AA8C,1,235.6,0.0,0.5,0.0,49.9,1.0,2025-12-04 14:03:52.731,,2025-12-04 14:03:52.731
9457,0000-887C-8BB5-AA8C,1,235.5,0.0,0.6,0.0,49.9,1.0,2025-12-04 14:04:07.962,,2025-12-04 14:04:07.962
9460,0000-887C-8BB5-AA8C,1,238.8,0.297,52.1,0.03,50.0,0.73,2025-12-04 14:28:30.971,,2025-12-04 14:28:30.971
9463,0000-887C-8BB5-AA8C,1,238.7,0.299,52.2,0.03,50.0,0.73,2025-12-04 14:28:47.268,,2025-12-04 14:28:47.268
9466,0000-887C-8BB5-AA8C,1,238.5,0.296,51.8,0.03,49.9,0.73,2025-12-04 14:29:00.990,,2025-12-04 14:29:00.990
9469,0000-887C-8BB5-AA8C,1,238.8,0.298,52.3,0.03,49.9,0.73,2025-12-04 14:29:15.415,,2025-12-04 14:29:15.415
9472,0000-887C-8BB5-AA8C,1,239.0,0.294,51.6,0.03,50.0,0.73,2025-12-04 14:29:30.479,,2025-12-04 14:29:30.479
9475,0000-887C-8BB5-AA8C,1,239.0,0.296,52.2,0.03,49.9,0.74,2025-12-04 14:29:45.546,,2025-12-04 14:29:45.546
9478,0000-887C-8BB5-AA8C,1,239.0,0.304,53.6,0.03,49.9,0.74,2025-12-04 14:30:02.337,,2025-12-04 14:30:02.337
9481,0000-887C-8BB5-AA8C,1,238.8,0.317,56.9,0.03,50.0,0.75,2025-12-04 14:30:15.746,,2025-12-04 14:30:15.746
9484,0000-887C-8BB5-AA8C,1,238.8,0.295,51.8,0.03,50.0,0.74,2025-12-04 14:30:30.984,,2025-12-04 14:30:30.984
9487,0000-887C-8BB5-AA8C,1,238.6,0.316,55.6,0.03,49.9,0.74,2025-12-04 14:30:48.676,,2025-12-04 14:30:48.676
9490,0000-887C-8BB5-AA8C,1,238.4,0.293,51.7,0.03,49.9,0.74,2025-12-04 14:31:00.687,,2025-12-04 14:31:00.687
9493,0000-887C-8BB5-AA8C,1,237.9,0.292,51.7,0.03,49.9,0.74,2025-12-04 14:31:15.833,,2025-12-04 14:31:15.833
9496,0000-887C-8BB5-AA8C,1,238.0,0.298,51.8,0.03,49.9,0.73,2025-12-04 14:31:30.807,,2025-12-04 14:31:30.807
9499,0000-887C-8BB5-AA8C,1,238.3,0.299,52.4,0.03,49.9,0.74,2025-12-04 14:31:45.836,,2025-12-04 14:31:45.836
9502,0000-887C-8BB5-AA8C,1,238.1,0.295,51.9,0.03,49.9,0.74,2025-12-04 14:32:01.041,,2025-12-04 14:32:01.041
9505,0000-887C-8BB5-AA8C,1,238.7,0.295,52.1,0.03,49.9,0.74,2025-12-04 14:32:16.055,,2025-12-04 14:32:16.055
9508,0000-887C-8BB5-AA8C,1,238.5,0.312,55.2,0.03,49.9,0.74,2025-12-04 14:32:31.000,,2025-12-04 14:32:31.000
9511,0000-887C-8BB5-AA8C,1,238.8,0.298,52.9,0.03,49.9,0.74,2025-12-04 14:32:45.948,,2025-12-04 14:32:45.948
9514,0000-887C-8BB5-AA8C,1,238.6,0.3,52.7,0.03,49.9,0.74,2025-12-04 14:33:14.877,,2025-12-04 14:33:14.877
9517,0000-887C-8BB5-AA8C,1,238.6,0.3,52.7,0.03,49.9,0.74,2025-12-04 14:33:17.675,,2025-12-04 14:33:17.675
9520,0000-887C-8BB5-AA8C,1,238.7,0.332,59.5,0.03,49.9,0.75,2025-12-04 14:33:31.555,,2025-12-04 14:33:31.555
9523,0000-887C-8BB5-AA8C,1,239.1,0.307,54.3,0.03,49.9,0.74,2025-12-04 14:33:47.713,,2025-12-04 14:33:47.713
9526,0000-887C-8BB5-AA8C,1,239.3,0.312,55.3,0.03,49.9,0.74,2025-12-04 14:34:01.616,,2025-12-04 14:34:01.616
9529,0000-887C-8BB5-AA8C,1,239.4,0.293,51.8,0.03,49.9,0.74,2025-12-04 14:34:16.668,,2025-12-04 14:34:16.668
9532,0000-887C-8BB5-AA8C,1,239.0,0.295,52.0,0.03,49.9,0.74,2025-12-04 14:34:42.797,,2025-12-04 14:34:42.797
9535,0000-887C-8BB5-AA8C,1,239.2,0.294,52.0,0.03,49.9,0.74,2025-12-04 14:34:46.793,,2025-12-04 14:34:46.793
9538,0000-887C-8BB5-AA8C,1,239.3,0.29,51.3,0.03,50.0,0.74,2025-12-04 14:35:01.646,,2025-12-04 14:35:01.646
9541,0000-887C-8BB5-AA8C,1,239.2,0.291,51.6,0.03,50.0,0.74,2025-12-04 14:35:17.739,,2025-12-04 14:35:17.739
9544,0000-887C-8BB5-AA8C,1,239.2,0.292,51.9,0.03,50.0,0.74,2025-12-04 14:35:31.852,,2025-12-04 14:35:31.852
9547,0000-887C-8BB5-AA8C,1,239.2,0.297,52.5,0.03,50.0,0.74,2025-12-04 14:35:46.800,,2025-12-04 14:35:46.800
9550,0000-887C-8BB5-AA8C,1,239.0,0.316,55.5,0.03,50.0,0.73,2025-12-04 14:36:02.046,,2025-12-04 14:36:02.046
9553,0000-887C-8BB5-AA8C,1,239.0,0.301,53.6,0.03,50.0,0.75,2025-12-04 14:36:17.724,,2025-12-04 14:36:17.724
9556,0000-887C-8BB5-AA8C,1,238.9,0.297,52.5,0.03,49.9,0.74,2025-12-04 14:36:32.053,,2025-12-04 14:36:32.053
9559,0000-887C-8BB5-AA8C,1,239.0,0.306,56.3,0.03,49.9,0.77,2025-12-04 14:36:47.036,,2025-12-04 14:36:47.036
9562,0000-887C-8BB5-AA8C,1,238.9,0.281,51.8,0.03,50.0,0.77,2025-12-04 14:37:01.967,,2025-12-04 14:37:01.967
9565,0000-887C-8BB5-AA8C,1,239.2,0.289,53.0,0.03,50.0,0.77,2025-12-04 14:37:23.640,,2025-12-04 14:37:23.640
9568,0000-887C-8BB5-AA8C,1,239.1,0.281,51.6,0.03,49.9,0.77,2025-12-04 14:37:32.143,,2025-12-04 14:37:32.143
9571,0000-887C-8BB5-AA8C,1,239.0,0.289,52.9,0.03,50.0,0.77,2025-12-04 14:37:46.941,,2025-12-04 14:37:46.941
9574,0000-887C-8BB5-AA8C,1,238.9,0.288,52.9,0.03,50.0,0.77,2025-12-04 14:38:02.076,,2025-12-04 14:38:02.076
9577,0000-887C-8BB5-AA8C,1,239.3,0.283,52.0,0.03,50.0,0.77,2025-12-04 14:38:17.014,,2025-12-04 14:38:17.014
9580,0000-887C-8BB5-AA8C,1,239.4,0.287,52.4,0.03,50.0,0.76,2025-12-04 14:38:32.092,,2025-12-04 14:38:32.092
9583,0000-887C-8BB5-AA8C,1,239.5,0.292,53.6,0.03,50.0,0.77,2025-12-04 14:38:47.849,,2025-12-04 14:38:47.849
9586,0000-887C-8BB5-AA8C,1,239.6,0.29,53.8,0.03,50.0,0.77,2025-12-04 14:39:02.175,,2025-12-04 14:39:02.175
9589,0000-887C-8BB5-AA8C,1,239.5,0.284,52.0,0.03,50.0,0.76,2025-12-04 14:39:17.332,,2025-12-04 14:39:17.332
9592,0000-887C-8BB5-AA8C,1,239.4,0.305,56.1,0.03,50.0,0.77,2025-12-04 14:39:32.279,,2025-12-04 14:39:32.279
9595,0000-887C-8BB5-AA8C,1,239.5,0.287,52.8,0.04,50.0,0.77,2025-12-04 14:39:47.235,,2025-12-04 14:39:47.235
9598,0000-887C-8BB5-AA8C,1,239.2,0.285,52.2,0.04,50.0,0.77,2025-12-04 14:40:02.395,,2025-12-04 14:40:02.395
9601,0000-887C-8BB5-AA8C,1,239.7,0.285,52.0,0.04,50.0,0.76,2025-12-04 14:40:17.436,,2025-12-04 14:40:17.436
9604,0000-887C-8BB5-AA8C,1,239.6,0.288,52.6,0.04,50.0,0.76,2025-12-04 14:40:32.426,,2025-12-04 14:40:32.426
9607,0000-887C-8BB5-AA8C,1,239.6,0.285,51.9,0.04,50.0,0.76,2025-12-04 14:40:48.579,,2025-12-04 14:40:48.579
9610,0000-887C-8BB5-AA8C,1,239.6,0.311,58.2,0.04,50.0,0.78,2025-12-04 14:41:02.493,,2025-12-04 14:41:02.493
9613,0000-887C-8BB5-AA8C,1,239.0,0.288,52.7,0.04,49.9,0.77,2025-12-04 14:41:17.662,,2025-12-04 14:41:17.662
9616,0000-887C-8BB5-AA8C,1,239.1,0.282,51.7,0.04,49.9,0.77,2025-12-04 14:41:33.453,,2025-12-04 14:41:33.453
9619,0000-887C-8BB5-AA8C,1,239.2,0.294,54.4,0.04,49.9,0.77,2025-12-04 14:41:47.656,,2025-12-04 14:41:47.656
9622,0000-887C-8BB5-AA8C,1,238.8,0.288,52.6,0.04,49.9,0.76,2025-12-04 14:42:02.712,,2025-12-04 14:42:02.712
9625,0000-887C-8BB5-AA8C,1,238.9,0.321,56.6,0.04,49.9,0.74,2025-12-04 14:42:17.762,,2025-12-04 14:42:17.762
9628,0000-887C-8BB5-AA8C,1,239.1,0.284,51.8,0.04,49.9,0.76,2025-12-04 14:42:32.804,,2025-12-04 14:42:32.804
9631,0000-887C-8BB5-AA8C,1,239.0,0.289,52.5,0.04,50.0,0.76,2025-12-04 14:42:47.983,,2025-12-04 14:42:47.983
9634,0000-887C-8BB5-AA8C,1,239.2,0.286,52.1,0.04,49.9,0.76,2025-12-04 14:43:02.813,,2025-12-04 14:43:02.813
9637,0000-887C-8BB5-AA8C,1,238.7,0.289,52.1,0.04,49.9,0.76,2025-12-04 14:43:17.783,,2025-12-04 14:43:17.783
9640,0000-887C-8BB5-AA8C,1,238.6,0.285,51.6,0.04,50.0,0.76,2025-12-04 14:43:33.033,,2025-12-04 14:43:33.033
9643,0000-887C-8BB5-AA8C,1,238.6,0.287,51.8,0.04,49.9,0.76,2025-12-04 14:43:47.962,,2025-12-04 14:43:47.962
9646,0000-887C-8BB5-AA8C,1,238.1,0.29,52.2,0.04,49.9,0.76,2025-12-04 14:44:03.023,,2025-12-04 14:44:03.023
9649,0000-887C-8BB5-AA8C,1,238.6,0.309,50.8,0.04,49.9,0.69,2025-12-04 14:44:18.300,,2025-12-04 14:44:18.300
9652,0000-887C-8BB5-AA8C,1,238.6,0.298,54.8,0.04,49.9,0.77,2025-12-04 14:44:33.132,,2025-12-04 14:44:33.132
9655,0000-887C-8BB5-AA8C,1,238.6,0.286,51.9,0.04,49.9,0.76,2025-12-04 14:44:49.613,,2025-12-04 14:44:49.613
9658,0000-887C-8BB5-AA8C,1,238.6,0.317,58.0,0.04,49.9,0.77,2025-12-04 14:45:03.344,,2025-12-04 14:45:03.344
9661,0000-887C-8BB5-AA8C,1,238.1,0.287,51.8,0.04,49.9,0.76,2025-12-04 14:45:17.887,,2025-12-04 14:45:17.887
9664,0000-887C-8BB5-AA8C,1,237.9,0.286,51.6,0.04,49.9,0.76,2025-12-04 14:45:33.040,,2025-12-04 14:45:33.040
9667,0000-887C-8BB5-AA8C,1,237.9,0.288,52.5,0.04,49.9,0.77,2025-12-04 14:45:47.908,,2025-12-04 14:45:47.908
9670,0000-887C-8BB5-AA8C,1,238.1,0.29,52.6,0.04,49.9,0.76,2025-12-04 14:46:10.381,,2025-12-04 14:46:10.381
9673,0000-887C-8BB5-AA8C,1,238.1,0.286,52.0,0.04,49.9,0.76,2025-12-04 14:46:17.968,,2025-12-04 14:46:17.968
9676,0000-887C-8BB5-AA8C,1,238.6,0.291,52.7,0.04,49.9,0.76,2025-12-04 14:46:33.268,,2025-12-04 14:46:33.268
9679,0000-887C-8BB5-AA8C,1,238.9,0.29,52.5,0.04,49.9,0.76,2025-12-04 14:46:48.327,,2025-12-04 14:46:48.327
9682,0000-887C-8BB5-AA8C,1,238.6,0.284,51.8,0.04,49.9,0.76,2025-12-04 14:47:03.168,,2025-12-04 14:47:03.168
9685,0000-887C-8BB5-AA8C,1,238.8,0.283,51.7,0.04,49.8,0.77,2025-12-04 14:47:18.219,,2025-12-04 14:47:18.219
9688,0000-887C-8BB5-AA8C,1,238.8,0.289,52.9,0.04,49.8,0.77,2025-12-04 14:47:33.280,,2025-12-04 14:47:33.280
9691,0000-887C-8BB5-AA8C,1,239.1,0.307,56.3,0.04,49.8,0.77,2025-12-04 14:47:48.730,,2025-12-04 14:47:48.730
9694,0000-887C-8BB5-AA8C,1,239.3,0.288,52.7,0.04,49.9,0.76,2025-12-04 14:48:03.272,,2025-12-04 14:48:03.272
9697,0000-887C-8BB5-AA8C,1,239.4,0.305,56.5,0.04,49.8,0.77,2025-12-04 14:48:18.218,,2025-12-04 14:48:18.218
9700,0000-887C-8BB5-AA8C,1,239.3,0.284,51.9,0.04,49.9,0.76,2025-12-04 14:48:38.504,,2025-12-04 14:48:38.504
9703,0000-887C-8BB5-AA8C,1,239.3,0.284,51.8,0.04,49.8,0.76,2025-12-04 14:48:48.858,,2025-12-04 14:48:48.858
9706,0000-887C-8BB5-AA8C,1,239.1,0.282,51.6,0.04,49.8,0.77,2025-12-04 14:49:03.281,,2025-12-04 14:49:03.281
9709,0000-887C-8BB5-AA8C,1,238.9,0.283,51.6,0.04,49.8,0.76,2025-12-04 14:49:18.340,,2025-12-04 14:49:18.340
9712,0000-887C-8BB5-AA8C,1,238.7,0.285,51.8,0.04,49.8,0.76,2025-12-04 14:49:33.404,,2025-12-04 14:49:33.404
9715,0000-887C-8BB5-AA8C,1,238.7,0.287,52.4,0.04,49.9,0.76,2025-12-04 14:49:51.183,,2025-12-04 14:49:51.183
9718,0000-887C-8BB5-AA8C,1,238.8,0.312,56.7,0.04,49.9,0.76,2025-12-04 14:50:03.566,,2025-12-04 14:50:03.566
9721,0000-887C-8BB5-AA8C,1,238.5,0.283,51.8,0.04,49.8,0.77,2025-12-04 14:50:24.210,,2025-12-04 14:50:24.210
9724,0000-887C-8BB5-AA8C,1,239.0,0.308,56.8,0.04,49.8,0.77,2025-12-04 14:50:33.578,,2025-12-04 14:50:33.578
9727,0000-887C-8BB5-AA8C,1,239.3,0.287,52.5,0.04,49.9,0.76,2025-12-04 14:50:48.450,,2025-12-04 14:50:48.450
9730,0000-887C-8BB5-AA8C,1,238.8,0.306,55.8,0.05,49.8,0.76,2025-12-04 14:51:03.512,,2025-12-04 14:51:03.512
9733,0000-887C-8BB5-AA8C,1,239.1,0.283,51.5,0.05,49.8,0.76,2025-12-04 14:51:18.973,,2025-12-04 14:51:18.973
9736,0000-887C-8BB5-AA8C,1,239.0,0.286,51.8,0.05,49.8,0.76,2025-12-04 14:51:33.518,,2025-12-04 14:51:33.518
9739,0000-887C-8BB5-AA8C,1,238.8,0.28,51.1,0.05,49.8,0.76,2025-12-04 14:51:48.566,,2025-12-04 14:51:48.566
9742,0000-887C-8BB5-AA8C,1,239.1,0.284,51.8,0.05,49.8,0.76,2025-12-04 14:52:03.609,,2025-12-04 14:52:03.609
9745,0000-887C-8BB5-AA8C,1,239.0,0.284,51.8,0.05,49.9,0.76,2025-12-04 14:52:18.459,,2025-12-04 14:52:18.459
9748,0000-887C-8BB5-AA8C,1,238.6,0.288,52.3,0.05,49.8,0.76,2025-12-04 14:52:33.601,,2025-12-04 14:52:33.601
9751,0000-887C-8BB5-AA8C,1,238.8,0.284,51.6,0.05,49.8,0.76,2025-12-04 14:52:48.669,,2025-12-04 14:52:48.669
9754,0000-887C-8BB5-AA8C,1,238.8,0.294,53.6,0.05,49.8,0.76,2025-12-04 14:53:03.688,,2025-12-04 14:53:03.688
9757,0000-887C-8BB5-AA8C,1,238.8,0.305,56.3,0.05,49.8,0.77,2025-12-04 14:53:18.750,,2025-12-04 14:53:18.750
9760,0000-887C-8BB5-AA8C,1,239.1,0.285,51.9,0.05,49.8,0.76,2025-12-04 14:53:36.367,,2025-12-04 14:53:36.367
9763,0000-887C-8BB5-AA8C,1,239.4,0.286,52.0,0.05,49.8,0.76,2025-12-04 14:53:49.176,,2025-12-04 14:53:49.176
9766,0000-887C-8BB5-AA8C,1,239.4,0.286,52.0,0.05,49.8,0.76,2025-12-04 14:54:04.640,,2025-12-04 14:54:04.640
9769,0000-887C-8BB5-AA8C,1,239.3,0.286,52.0,0.05,49.8,0.76,2025-12-04 14:54:20.923,,2025-12-04 14:54:20.923
9772,0000-887C-8BB5-AA8C,1,239.5,0.288,52.4,0.05,49.8,0.76,2025-12-04 14:54:33.837,,2025-12-04 14:54:33.837
9775,0000-887C-8BB5-AA8C,1,239.5,0.283,51.6,0.05,49.8,0.76,2025-12-04 14:54:48.764,,2025-12-04 14:54:48.764
9778,0000-887C-8BB5-AA8C,1,239.6,0.287,52.1,0.05,49.8,0.76,2025-12-04 14:55:04.027,,2025-12-04 14:55:04.027
9781,0000-887C-8BB5-AA8C,1,239.6,0.289,52.6,0.05,49.8,0.76,2025-12-04 14:55:18.783,,2025-12-04 14:55:18.783
9784,0000-887C-8BB5-AA8C,1,239.4,0.286,52.0,0.05,49.9,0.76,2025-12-04 14:55:33.816,,2025-12-04 14:55:33.816
9787,0000-887C-8BB5-AA8C,1,239.6,0.284,51.8,0.05,49.8,0.76,2025-12-04 14:55:48.861,,2025-12-04 14:55:48.861
9790,0000-887C-8BB5-AA8C,1,239.2,0.312,57.2,0.05,49.9,0.77,2025-12-04 14:56:03.945,,2025-12-04 14:56:03.945
9793,0000-887C-8BB5-AA8C,1,239.3,0.283,51.6,0.05,49.9,0.76,2025-12-04 14:56:18.882,,2025-12-04 14:56:18.882
9796,0000-887C-8BB5-AA8C,1,239.4,0.309,56.5,0.05,49.8,0.76,2025-12-04 14:56:34.027,,2025-12-04 14:56:34.027
9799,0000-887C-8BB5-AA8C,1,239.5,0.287,52.5,0.05,49.9,0.76,2025-12-04 14:56:49.073,,2025-12-04 14:56:49.073
9802,0000-887C-8BB5-AA8C,1,239.4,0.286,52.0,0.05,49.9,0.76,2025-12-04 14:57:04.262,,2025-12-04 14:57:04.262
9805,0000-887C-8BB5-AA8C,1,239.7,0.284,51.8,0.05,49.8,0.76,2025-12-04 14:57:19.176,,2025-12-04 14:57:19.176
9808,0000-887C-8BB5-AA8C,1,239.7,0.284,51.8,0.05,49.9,0.76,2025-12-04 14:57:34.058,,2025-12-04 14:57:34.058
9811,0000-887C-8BB5-AA8C,1,239.9,0.284,51.7,0.05,49.9,0.76,2025-12-04 14:57:49.213,,2025-12-04 14:57:49.213
9814,0000-887C-8BB5-AA8C,1,239.9,0.284,51.7,0.05,49.9,0.76,2025-12-04 14:58:04.262,,2025-12-04 14:58:04.262
9817,0000-887C-8BB5-AA8C,1,239.9,0.286,51.9,0.05,49.9,0.76,2025-12-04 14:58:19.121,,2025-12-04 14:58:19.121
9820,0000-887C-8BB5-AA8C,1,239.7,0.289,52.6,0.05,49.9,0.76,2025-12-04 14:58:34.263,,2025-12-04 14:58:34.263
9823,0000-887C-8BB5-AA8C,1,239.8,0.306,56.0,0.05,49.9,0.76,2025-12-04 14:58:50.134,,2025-12-04 14:58:50.134
9826,0000-887C-8BB5-AA8C,1,239.9,0.282,51.4,0.05,49.8,0.76,2025-12-04 14:59:04.451,,2025-12-04 14:59:04.451
9829,0000-887C-8BB5-AA8C,1,239.7,0.286,51.9,0.05,49.9,0.76,2025-12-04 14:59:19.127,,2025-12-04 14:59:19.127
9832,0000-887C-8BB5-AA8C,1,240.0,0.284,51.7,0.05,49.9,0.76,2025-12-04 14:59:35.379,,2025-12-04 14:59:35.379
