time,Va,Vb,Vc,Ia,Ib,Ic,Pa,Pb,Pc,P_total
17.445174451744517,338.33731969910025,-153.09403468672272,-185.24328501215123,34.14764602025742,-28.258276478702612,-5.889369541531973,11553.423028527543,4326.173559417499,1090.9661605238898,16970.562748468932
17.445374453744538,336.5041847079748,-133.81083431186323,-202.6933503958865,34.89119056606383,-26.75107278804378,-8.140117777996707,11741.03163492389,3579.583368505519,1649.9477450392717,16970.56274846868
17.44557445574456,333.3429948817048,-113.99953314783579,-219.34346173364602,35.49703276984608,-25.13829272366972,-10.358740046152615,11832.687212914509,2865.7536346319857,2272.1219009220627,16970.562748468557
17.445774457744577,328.86622624183565,-93.73831891294137,-235.1279073286743,35.96278160139846,-23.426301318969088,-12.536480282405321,11826.944270411232,2195.942103988183,2947.676374069151,16970.562748468565
17.445974459744598,323.0915469020628,-73.10715496144431,-249.9843919404024,36.286598926126274,-21.621855156918816,-14.664743769183193,11723.89337885687,1580.7123155107677,3665.9570541010653,16970.562748468703
17.44617446174462,316.0417473392532,-52.18746470019432,-263.85428263884756,36.46720675942796,-19.732075704553406,-16.735131054850157,11525.159744831439,1029.7670042929428,4415.6359993445885,16970.56274846897
17.44637446374464,307.7446504478066,-31.061810240046825,-276.6828402075539,36.50389231044626,-17.764421207128418,-18.739471103293432,11233.877579062659,551.7950805600865,5184.8900888466105,16970.562748469354
17.446574465744657,298.2330017335548,-9.81356655532218,-288.4194351780331,36.39651079518185,-15.72665725332927,-20.669853541828232,10854.640667074813,154.3345976482871,5961.587483746765,16970.562748469863
17.446774467744678,287.54434007849073,11.473407568168492,-299.01774764646694,36.145486007884344,-13.626826127189922,-22.518659880670242,10393.429920953424,-156.346130017817,6733.478957534874,16970.562748470482
17.4469744697447,275.7208495906409,32.7151004883668,-308.4359500788233,35.751808648515315,-11.473215068591207,-24.278593579900196,9857.519054970666,-375.3473838936055,7488.391077394136,16970.562748471195
17.447174471744717,262.8091931184621,53.82767927131922,-316.6368723896055,35.217032412830434,-9.274323566455323,-25.942708846351554,9255.359872442692,-499.2153143935945,8214.418190422906,16970.562748472003
17.447374473744738,248.86032808971032,74.72782054868843,-323.5881486382323,34.54326786049755,-7.0388298144056005,-27.50443804606885,8596.448973054166,-525.9964112436596,8900.11018666238,16970.562748472887
17.44757447574476,233.92930540285388,95.3330393617631,-329.2623447644605,33.73317408556187,-4.775556461407103,-28.957617624132205,7891.177982869039,-455.2683121096454,9534.653077714436,16970.56274847383
17.44777447774478,218.07505216125148,115.56201469963911,-333.6370668607447,32.78994822197777,-2.493435791978997,-30.296512429976836,7150.669668872537,-288.1464636452831,10108.039543247565,16970.56274847482
17.447974479744797,201.36013911082182,135.3349104416425,-336.69504955232964,31.71731282576909,-0.20147447394146134,-31.515838351806416,6386.602522818317,-27.266529887144706,10611.226755544672,16970.562748475844
17.448174481744818,183.85053369499897,154.57369044259832,-338.4242241374743,30.51950118337959,2.091281987763613,-32.61078317112279,5611.02658066949,323.2571746047544,11036.278993202635,16970.562748476877
17.44837448374484,165.61533970906834,173.20242650856835,-338.8177662175259,29.20124060467756,4.375784949863889,-33.577025554521924,4836.173382669915,757.8965711960997,11376.492794611902,16970.562748477918
17.448574485744857,146.72652457197088,191.1475980587843,-337.8741226306571,27.767733765951572,6.643018342564158,-34.41075210849716,4074.263070717839,1269.797000041585,11626.50267771951,16970.562748478937
17.448774487744878,127.25863529747053,208.338382284042,-335.59701758142745,26.224638176858065,8.884034252630862,-35.10867242947138,3337.311665556903,1850.885324349132,11782.365758573886,16970.56274847992
17.4489744897449,107.28850428690565,224.7069336560036,-331.9954379428375,24.578043852493494,11.089988237226905,-35.66803208970396,2636.9415632320033,2491.9972510684065,11841.623934180448,16970.562748480857
