appliance,start_idx,end_idx,duration_min,energy_kwh
FRIDGE,17542,17564,5.563633333333333,0.1937996247222222
FRIDGE,17543,17564,5.312600000000001,0.1904900291481481
FRIDGE,17544,17564,5.027216666666667,0.183407449
FRIDGE,17588,17591,0.7544666666666667,0.0184428765925926
FRIDGE,17589,17591,0.50165,0.01518364839814815
FRIDGE,17590,17591,0.25608333333333333,0.009228247453703707
FRIDGE,17594,17600,1.4608833333333335,0.05266906499074075
FRIDGE,17608,17618,2.5021833333333334,0.08264333455555556
FRIDGE,17609,17618,2.254516666666667,0.07932955455555556
FRIDGE,17610,17618,2.005533333333333,0.0731217084351852
FRIDGE,17621,17631,2.5179,0.09212547854629631
FRIDGE,22955,22972,5.821316666666666,0.19636101157407412
FRIDGE,22956,22972,5.557183333333334,0.19299962142592597
FRIDGE,22957,22972,5.2873166666666656,0.1866189239444445
FRIDGE,22997,23009,2.9524166666666662,0.09592896212962963
FRIDGE,22998,23009,2.754966666666667,0.09344361510185187
FRIDGE,22999,23009,2.50735,0.0876535120462963
FRIDGE,23017,23033,4.012633333333333,0.1290265902592593
FRIDGE,23018,23033,3.761283333333334,0.12592660692592594
FRIDGE,23019,23033,3.5087333333333337,0.11999490895370372
FRIDGE,23036,23044,3.0041333333333333,0.10349309416666669
FRIDGE,25130,25365,68.32265000000001,1.4397944247500005
FRIDGE,30201,30206,2.699466666666667,0.05013593907407409
FRIDGE,30202,30206,1.0202833333333332,0.03116116740740741
FRIDGE,30203,30206,0.7694333333333333,0.025604282462962966
FRIDGE,30209,30214,1.2118833333333332,0.040290787138888895
FRIDGE,30224,30228,0.9498,0.024458593601851857
FRIDGE,30225,30228,0.7935833333333334,0.02268666266666667
FRIDGE,30226,30228,0.5018333333333334,0.016295716833333335
FRIDGE,30231,30232,0.24788333333333332,0.008186622509259259
FRIDGE,30237,30244,5.227416666666667,0.15834977031481484
FRIDGE,30238,30244,4.90715,0.1548837732777778
FRIDGE,30239,30244,4.730516666666667,0.15115111842592593
FRIDGE,30247,30254,2.7354166666666666,0.08524890459259259
FRIDGE,32997,33000,0.7495999999999999,0.011138259129629633
FRIDGE,32998,33000,0.4845833333333333,0.009123985231481484
FRIDGE,32999,33000,0.24893333333333334,0.00557679814814815
FRIDGE,47210,47224,5.4962,0.16058870315740742
FRIDGE,47211,47224,5.251383333333334,0.15733495364814815
FRIDGE,47212,47224,4.973733333333334,0.15095363114814817
FRIDGE,47227,47230,0.6913666666666667,0.01653410315740741
FRIDGE,47229,47230,0.24928333333333336,0.007603141666666668
FRIDGE,47249,47254,1.2508833333333333,0.031620947851851856
FRIDGE,47250,47254,1.0135666666666665,0.02918331015740741
FRIDGE,47251,47254,0.7646166666666666,0.024006256601851857
FRIDGE,47257,47263,1.4578333333333333,0.04573687137037037
FRIDGE,47266,47285,4.747683333333332,0.14642775024074078
FRIDGE,47462,47469,3.7509,0.2400716592685185
FRIDGE,47463,47469,3.423666666666667,0.2159267477685185
FRIDGE,49895,49919,6.2444999999999995,0.19151846882407406
FRIDGE,49896,49919,5.986900000000001,0.18858211504629632
FRIDGE,49897,49919,5.502133333333334,0.17776589345370375
FRIDGE,49942,49954,3.0019666666666667,0.0804468899074074
FRIDGE,49943,49954,2.7529666666666666,0.07840204657407408
FRIDGE,49947,49954,1.7524833333333336,0.05796485224074074
FRIDGE,49963,49980,4.2954,0.13375182449999998
FRIDGE,49964,49980,4.045116666666667,0.13083560652777776
